City/Town,Ward,Pct,"Herb Russell","John E. Mattison",Write-Ins,Blanks,"Total Votes Cast"
,,,Democratic,Republican
"Rutland City",,,757,392,0,0,"1,149"
TOTALS,,,757,392,0,0,"1,149"
