City/Town,Ward,Pct,"Jean O'Sullivan",Write-Ins,Blanks,"Total Votes Cast"
,,,Democratic
Burlington,,,"1,614",0,0,"1,614"
TOTALS,,,"1,614",0,0,"1,614"
