City/Town,Ward,Pct,"Michele F. Kupersmith",Write-Ins,Blanks,"Total Votes Cast"
,,,Democratic
"S. Burlington",,,"1,870",0,0,"1,870"
TOTALS,,,"1,870",0,0,"1,870"
