City/Town,Ward,Pct,"Bill Lippert",Write-Ins,Blanks,"Total Votes Cast"
,,,Democratic
Hinesburg,,,"1,936",0,0,"1,936"
TOTALS,,,"1,936",0,0,"1,936"
