City/Town,Ward,Pct,"Maida F. Townsend","Timothy E. Cutler",Write-Ins,Blanks,"Total Votes Cast"
,,,Democratic,Republican
"S. Burlington",,,"1,376",758,0,0,"2,134"
TOTALS,,,"1,376",758,0,0,"2,134"
