City/Town,Ward,Pct,"Kathryn Webb",Write-Ins,Blanks,"Total Votes Cast"
,,,Democratic
Shelburne,,,"1,970",0,0,"1,970"
TOTALS,,,"1,970",0,0,"1,970"
