City/Town,Ward,Pct,"Ann Pugh",Write-Ins,Blanks,"Total Votes Cast"
,,,Democratic
"S. Burlington",,,"2,019",0,0,"2,019"
TOTALS,,,"2,019",0,0,"2,019"
