City/Town,Ward,Pct,"Johannah Leddy Donovan","Suzi Wizowaty",Write-Ins,Blanks,"Total Votes Cast"
,,,Democratic,Democratic
Burlington,,,"3,003","2,988",0,0,"5,991"
TOTALS,,,"3,003","2,988",0,0,"5,991"
