City/Town,Ward,Pct,"Kesha Ram","Christopher A. Pearson",Write-Ins,Blanks,"Total Votes Cast"
,,,Democratic,Progressive
Burlington,,,"1,840","1,213",0,0,"3,053"
TOTALS,,,"1,840","1,213",0,0,"3,053"
