City/Town,Ward,Pct,"Larry Cupoli","Margaret Andrews",Write-Ins,Blanks,"Total Votes Cast"
,,,Republican,Democratic
"Rutland City",,,950,841,0,0,"1,791"
TOTALS,,,950,841,0,0,"1,791"
