City/Town,Ward,Pct,"Peter Fagan","James P. Candon",Write-Ins,Blanks,"Total Votes Cast"
,,,Republican,Democratic
"Rutland City",,,981,494,0,0,"1,475"
TOTALS,,,981,494,0,0,"1,475"
