City/Town,Ward,Pct,"Bill Lippert",Write-Ins,Blanks,"Total Votes Cast"
,,,Democratic
Hinesburg,,,"1,214",44,416,"1,674"
TOTALS,,,"1,214",44,416,"1,674"
