City/Town,Ward,Pct,"Douglas Gage","Sherri Durgin-Campbell",Write-Ins,Blanks,"Total Votes Cast"
,,,Republican,Democratic
"Rutland City",,,633,433,0,0,"1,066"
TOTALS,,,633,433,0,0,"1,066"
