City/Town,Ward,Pct,"Jean O'Sullivan","Scot Shumski",Write-Ins,Blanks,"Total Votes Cast"
,,,Democratic,Republican
Burlington,,,977,392,7,66,"1,442"
TOTALS,,,977,392,7,66,"1,442"
