City/Town,Ward,Pct,"Maida F. Townsend",Write-Ins,Blanks,"Total Votes Cast"
,,,Democratic
"S. Burlington",,,"1,062",0,0,"1,062"
TOTALS,,,"1,062",0,0,"1,062"
