City/Town,Ward,Pct,"Sarah Edwards","Don Webster",Write-Ins,Blanks,"Total Votes Cast"
,,,Progressive/Democratic,Independent
Brattleboro,,,689,598,8,0,"1,295"
TOTALS,,,689,598,8,0,"1,295"
