City/Town,Ward,Pct,"Virginia A. Milkey",Write-Ins,Blanks,"Total Votes Cast"
,,,Democratic
Brattleboro,,,"1,328",29,0,"1,357"
TOTALS,,,"1,328",29,0,"1,357"
