City/Town,Ward,Pct,"Tom Depoy","Cheryl Mazzariello Hooker",Write-Ins,Blanks,"Total Votes Cast"
,,,Republican,Democratic
"Rutland City",,,894,667,2,0,"1,563"
TOTALS,,,894,667,2,0,"1,563"
