City/Town,Ward,Pct,"Robert H. Wood, Jr",Write-Ins,Blanks,"Total Votes Cast"
,,,Republican
Brandon,,,"1,378",24,0,"1,402"
TOTALS,,,"1,378",24,0,"1,402"
