City/Town,Ward,Pct,"Helen Head","Jeffrey P. Pascoe",Write-Ins,Blanks,"Total Votes Cast"
,,,Democratic,Republican
"S. Burlington",,,689,495,0,0,"1,184"
TOTALS,,,689,495,0,0,"1,184"
