City/Town,Ward,Pct,"Frank Mazur",Write-Ins,Blanks,"Total Votes Cast"
,,,Republican
"S. Burlington",,,"1,198",78,0,"1,276"
TOTALS,,,"1,198",78,0,"1,276"
