City/Town,Ward,Pct,"Albert Audette","Agnes Clift",Write-Ins,Blanks,"Total Votes Cast"
,,,Democratic,Republican
"S. Burlington",,,848,570,1,0,"1,419"
TOTALS,,,848,570,1,0,"1,419"
