City/Town,Ward,Pct,"Alice Miller","Charles Bushey",Write-Ins,Blanks,"Total Votes Cast"
,,,Democratic,Republican
Shaftsbury,,,883,861,1,0,"1,745"
TOTALS,,,883,861,1,0,"1,745"
