City/Town,Ward,Pct,"Ann Pugh","Laurie Parker",Write-Ins,Blanks,"Total Votes Cast"
,,,Democratic,Republican
"S. Burlington",,,940,826,1,0,"1,767"
TOTALS,,,940,826,1,0,"1,767"
