"county","town","precinct","office","district","party","candidate","votes"
"Orange","Corinth","Corinth","Auditor General","",,"Elizabeth M Ready",297
"Addison","Cornwall","Cornwall","Auditor General","",,"Elizabeth M Ready",364
"Orleans","Coventry","Coventry","Auditor General","",,"Elizabeth M Ready",149
"Orleans","Craftsbury","Craftsbury","Auditor General","",,"Elizabeth M Ready",316
"Rutland","Danby","Danby","Auditor General","",,"Elizabeth M Ready",239
"Caledonia","Danville","Danville","Auditor General","",,"Elizabeth M Ready",327
"Orleans","Derby","Derby","Auditor General","",,"Elizabeth M Ready",898
"Bennington","Dorset","Dorset","Auditor General","",,"Elizabeth M Ready",425
"Windham","Dover","Dover","Auditor General","",,"Elizabeth M Ready",217
"Windham","Dummerston","Dummerston","Auditor General","",,"Elizabeth M Ready",618
"Washington","Duxbury","Duxbury","Auditor General","",,"Elizabeth M Ready",341
"Essex","East Haven","E. Haven","Auditor General","",,"Elizabeth M Ready",38
"Washington","East Montpelier","E. Montpelier","Auditor General","",,"Elizabeth M Ready",737
"Lamoille","Eden","Eden","Auditor General","",,"Elizabeth M Ready",226
"Lamoille","Elmore","Elmore","Auditor General","",,"Elizabeth M Ready",252
"Franklin","Enosburgh","Enosburgh","Auditor General","",,"Elizabeth M Ready",705
"Chittenden","Essex","Chittenden 2-1","Auditor General","",,"Elizabeth M Ready",2536
"Chittenden","Essex","Chittenden 2-3","Auditor General","",,"Elizabeth M Ready",277
"Chittenden","Essex","Chittenden 2-4","Auditor General","",,"Elizabeth M Ready",2286
"Rutland","Fair Haven","Fair Haven","Auditor General","",,"Elizabeth M Ready",501
"Franklin","Fairfax","Fairfax","Auditor General","",,"Elizabeth M Ready",926
"Franklin","Fairfield","Fairfield","Auditor General","",,"Elizabeth M Ready",543
"Orange","Fairlee","Fairlee","Auditor General","",,"Elizabeth M Ready",223
"Washington","Fayston","Fayston","Auditor General","",,"Elizabeth M Ready",410
"Addison","Ferrisburgh","Ferrisburgh","Auditor General","",,"Elizabeth M Ready",666
"Franklin","Fletcher","Fletcher","Auditor General","",,"Elizabeth M Ready",315
"Franklin","Franklin","Franklin","Auditor General","",,"Elizabeth M Ready",263
"Franklin","Georgia","Georgia","Auditor General","",,"Elizabeth M Ready",987
"Orleans","Glover","Glover","Auditor General","",,"Elizabeth M Ready",262
"Addison","Goshen","Goshen","Auditor General","",,"Elizabeth M Ready",74
"Windham","Grafton","Grafton","Auditor General","",,"Elizabeth M Ready",154
"Essex","Granby","Granby","Auditor General","",,"Elizabeth M Ready",11
"Grand Isle","Grand Isle","Grand Isle","Auditor General","",,"Elizabeth M Ready",661
"Addison","Granville","Granville","Auditor General","",,"Elizabeth M Ready",88
"Orleans","Greensboro","Greensboro","Auditor General","",,"Elizabeth M Ready",178
"Caledonia","Groton","Groton","Auditor General","",,"Elizabeth M Ready",123
"Essex","Guildhall","Guildhall","Auditor General","",,"Elizabeth M Ready",34
"Windham","Guilford","Guilford","Auditor General","",,"Elizabeth M Ready",558
"Windham","Halifax","Halifax","Auditor General","",,"Elizabeth M Ready",188
"Addison","Hancock","Hancock","Auditor General","",,"Elizabeth M Ready",88
"Caledonia","Hardwick","Hardwick","Auditor General","",,"Elizabeth M Ready",612
"Windsor","Hartford","Windsor 2-1","Auditor General","",,"Elizabeth M Ready",491
"Windsor","Hartford","Windsor 2-2","Auditor General","",,"Elizabeth M Ready",1904
"Windsor","Hartland","Hartland","Auditor General","",,"Elizabeth M Ready",775
"Franklin","Highgate","Highgate","Auditor General","",,"Elizabeth M Ready",693
"Chittenden","Hinesburg","Hinesburg","Auditor General","",,"Elizabeth M Ready",1380
"Orleans","Holland","Holland","Auditor General","",,"Elizabeth M Ready",114
"Rutland","Hubbardton","Hubbardton","Auditor General","",,"Elizabeth M Ready",133
"Chittenden","Huntington","Huntington","Auditor General","",,"Elizabeth M Ready",665
"Lamoille","Hyde Park","Hyde Park","Auditor General","",,"Elizabeth M Ready",790
"Rutland","Ira","Ira","Auditor General","",,"Elizabeth M Ready",81
"Orleans","Irasburg","Irasburg","Auditor General","",,"Elizabeth M Ready",192
"Grand Isle","Isle La Motte","Isle La Motte","Auditor General","",,"Elizabeth M Ready",149
"Windham","Jamaica","Jamaica","Auditor General","",,"Elizabeth M Ready",182
"Orleans","Jay","Jay","Auditor General","",,"Elizabeth M Ready",80
"Chittenden","Jericho","Jericho","Auditor General","",,"Elizabeth M Ready",1626
"Lamoille","Johnson","Johnson","Auditor General","",,"Elizabeth M Ready",839
"Caledonia","Kirby","Kirby","Auditor General","",,"Elizabeth M Ready",76
"Bennington","Landgrove","Landgrove","Auditor General","",,"Elizabeth M Ready",48
"Addison","Leicester","Leicester","Auditor General","",,"Elizabeth M Ready",200
"Essex","Lemington","Lemington","Auditor General","",,"Elizabeth M Ready",18
"Addison","Lincoln","Lincoln","Auditor General","",,"Elizabeth M Ready",397
"Windham","Londonderry","Londonderry","Auditor General","",,"Elizabeth M Ready",334
"Orleans","Lowell","Lowell","Auditor General","",,"Elizabeth M Ready",129
"Windsor","Ludlow","Ludlow","Auditor General","",,"Elizabeth M Ready",531
"Essex","Lunenburg","Comm. Hall","Auditor General","",,"Elizabeth M Ready",105
"Essex","Lunenburg","Gilman","Auditor General","",,"Elizabeth M Ready",49
"Caledonia","Lyndon","Lyndon","Auditor General","",,"Elizabeth M Ready",666
"Essex","Maidstone","Maidstone","Auditor General","",,"Elizabeth M Ready",17
"Bennington","Manchester","Manchester","Auditor General","",,"Elizabeth M Ready",855
"Windham","Marlboro","Marlboro","Auditor General","",,"Elizabeth M Ready",366
"Washington","Marshfield","Marshfield","Auditor General","",,"Elizabeth M Ready",400
"Rutland","Mendon","Mendon","Auditor General","",,"Elizabeth M Ready",227
"Addison","Middlebury","Addison 4-1","Auditor General","",,"Elizabeth M Ready",11
"Addison","Middlebury","Addison 4-2","Auditor General","",,"Elizabeth M Ready",2003
"Washington","Middlesex","Middlesex","Auditor General","",,"Elizabeth M Ready",561
"Rutland","Middletown Springs","Middletown Springs","Auditor General","",,"Elizabeth M Ready",203
"Chittenden","Milton","Chittenden 2-2","Auditor General","",,"Elizabeth M Ready",1893
"Chittenden","Milton","Chittenden 2-3","Auditor General","",,"Elizabeth M Ready",264
"Addison","Monkton","Monkton","Auditor General","",,"Elizabeth M Ready",547
"Franklin","Montgomery","Montgomery","Auditor General","",,"Elizabeth M Ready",305
"Washington","Montpelier","Washington 5","Auditor General","",,"Elizabeth M Ready",2456
"Washington","Montpelier","Washington-Lamoille 1-1","Auditor General","",,"Elizabeth M Ready",121
"Washington","Moretown","Moretown","Auditor General","",,"Elizabeth M Ready",492
"Orleans","Morgan","Morgan","Auditor General","",,"Elizabeth M Ready",125
"Lamoille","Morristown","Morristown","Auditor General","",,"Elizabeth M Ready",1271
"Rutland","Mount Holly","Mount Holly","Auditor General","",,"Elizabeth M Ready",292
"Rutland","Mount Tabor","Mount Tabor","Auditor General","",,"Elizabeth M Ready",38
"Addison","New Haven","New Haven","Auditor General","",,"Elizabeth M Ready",432
"Caledonia","Newark","Newark","Auditor General","",,"Elizabeth M Ready",96
"Orange","Newbury","Center Town House","Auditor General","",,"Elizabeth M Ready",55
"Orange","Newbury","Town Office","Auditor General","",,"Elizabeth M Ready",209
"Orange","Newbury","West River Village","Auditor General","",,"Elizabeth M Ready",93
"Windham","Newfane","Newfane","Auditor General","",,"Elizabeth M Ready",570
"Orleans","Newport City","Newport City","Auditor General","",,"Elizabeth M Ready",740
"Orleans","Newport Town","Newport Town","Auditor General","",,"Elizabeth M Ready",275
"Grand Isle","North Hero","N. Hero","Auditor General","",,"Elizabeth M Ready",216
"Washington","Northfield","Northfield","Auditor General","",,"Elizabeth M Ready",1211
"Essex","Norton","Norton","Auditor General","",,"Elizabeth M Ready",23
"Windsor","Norwich","Norwich","Auditor General","",,"Elizabeth M Ready",1438
"Orange","Orange","Orange","Auditor General","",,"Elizabeth M Ready",143
"Addison","Orwell","Orwell","Auditor General","",,"Elizabeth M Ready",212
"Addison","Panton","Panton","Auditor General","",,"Elizabeth M Ready",145
"Rutland","Pawlet","Pawlet","Auditor General","",,"Elizabeth M Ready",271
"Caledonia","Peacham","Peacham","Auditor General","",,"Elizabeth M Ready",179
"Bennington","Peru","Peru","Auditor General","",,"Elizabeth M Ready",82
"Rutland","Pittsfield","Pittsfield","Auditor General","",,"Elizabeth M Ready",113
"Rutland","Pittsford","Pittsford","Auditor General","",,"Elizabeth M Ready",667
"Washington","Plainfield","Plainfield","Auditor General","",,"Elizabeth M Ready",452
"Windsor","Plymouth","Plymouth","Auditor General","",,"Elizabeth M Ready",150
"Windsor","Pomfret","Pomfret","Auditor General","",,"Elizabeth M Ready",287
"Rutland","Poultney","Poultney","Auditor General","",,"Elizabeth M Ready",663
"Bennington","Pownal","Pownal","Auditor General","",,"Elizabeth M Ready",713
"Rutland","Proctor","Proctor","Auditor General","",,"Elizabeth M Ready",430
"Windham","Putney","Putney","Auditor General","",,"Elizabeth M Ready",803
"Orange","Randolph","Randolph","Auditor General","",,"Elizabeth M Ready",1026
"Windsor","Reading","Reading","Auditor General","",,"Elizabeth M Ready",183
"Bennington","Readsboro","Readsboro","Auditor General","",,"Elizabeth M Ready",162
"Franklin","Richford","Richford","Auditor General","",,"Elizabeth M Ready",687
"Chittenden","Richmond","Richmond","Auditor General","",,"Elizabeth M Ready",1325
"Addison","Ripton","Ripton","Auditor General","",,"Elizabeth M Ready",182
"Windsor","Rochester","Rochester","Auditor General","",,"Elizabeth M Ready",335
"Windham","Rockingham","Rockingham","Auditor General","",,"Elizabeth M Ready",1301
"Washington","Roxbury","Roxbury","Auditor General","",,"Elizabeth M Ready",182
"Windsor","Royalton","Royalton","Auditor General","",,"Elizabeth M Ready",573
"Bennington","Rupert","Rupert","Auditor General","",,"Elizabeth M Ready",148
"Rutland","Rutland City","Rutland 6-1 Ward 1","Auditor General","",,"Elizabeth M Ready",899
"Rutland","Rutland City","Rutland 6-2 Ward 2","Auditor General","",,"Elizabeth M Ready",761
"Rutland","Rutland City","Rutland 6-3 Ward 3a","Auditor General","",,"Elizabeth M Ready",727
"Rutland","Rutland City","Rutland 6-3 Ward 3b","Auditor General","",,"Elizabeth M Ready",474
"Rutland","Rutland City","Rutland 6-4 Ward 4","Auditor General","",,"Elizabeth M Ready",776
"Rutland","Rutland Town","Rutland Town","Auditor General","",,"Elizabeth M Ready",864
"Caledonia","Ryegate","Ryegate","Auditor General","",,"Elizabeth M Ready",173
"Addison","Salisbury","Salisbury","Auditor General","",,"Elizabeth M Ready",239
"Bennington","Sandgate","Sandgate","Auditor General","",,"Elizabeth M Ready",68
"Bennington","Searsburg","Searsburg","Auditor General","",,"Elizabeth M Ready",8
"Bennington","Shaftsbury","Shaftsbury","Auditor General","",,"Elizabeth M Ready",1010
"Windsor","Sharon","Sharon","Auditor General","",,"Elizabeth M Ready",343
"Caledonia","Sheffield","Sheffield","Auditor General","",,"Elizabeth M Ready",79
"Chittenden","Shelburne","Chittenden 5-1","Auditor General","",,"Elizabeth M Ready",590
"Chittenden","Shelburne","Chittenden 5-3","Auditor General","",,"Elizabeth M Ready",139
"Chittenden","Shelburne","Chittenden 5-4","Auditor General","",,"Elizabeth M Ready",1535
"Franklin","Sheldon","Sheldon","Auditor General","",,"Elizabeth M Ready",454
,"Sherburne","Sherburne","Auditor General","",,"Elizabeth M Ready",234
"Addison","Shoreham","Shoreham","Auditor General","",,"Elizabeth M Ready",299
"Rutland","Shrewsbury","Shrewsbury","Auditor General","",,"Elizabeth M Ready",307
"Chittenden","South Burlington","Chittenden 7-10","Auditor General","",,"Elizabeth M Ready",1192
"Chittenden","South Burlington","Chittenden 7-7","Auditor General","",,"Elizabeth M Ready",526
"Chittenden","South Burlington","Chittenden 7-8","Auditor General","",,"Elizabeth M Ready",1443
"Chittenden","South Burlington","Chittenden 7-9","Auditor General","",,"Elizabeth M Ready",1518
"Grand Isle","South Hero","S. Hero","Auditor General","",,"Elizabeth M Ready",612
"Windsor","Springfield","Windsor 1-1","Auditor General","",,"Elizabeth M Ready",366
"Windsor","Springfield","Windsor 6","Auditor General","",,"Elizabeth M Ready",1932
,"Saint  Albans City","St. Albans City","Auditor General","",,"Elizabeth M Ready",1630
,"Saint  Albans Town","Franklin 3-1","Auditor General","",,"Elizabeth M Ready",65
,"Saint  Albans Town","Franklin 3-2","Auditor General","",,"Elizabeth M Ready",1272
,"Saint  George","St. George","Auditor General","",,"Elizabeth M Ready",191
,"Saint  Johnsbury","St. Johnsbury","Auditor General","",,"Elizabeth M Ready",745
"Bennington","Stamford","Stamford","Auditor General","",,"Elizabeth M Ready",175
"Caledonia","Stannard","Stannard","Auditor General","",,"Elizabeth M Ready",61
"Addison","Starksboro","Starksboro","Auditor General","",,"Elizabeth M Ready",501
"Windsor","Stockbridge","Stockbridge","Auditor General","",,"Elizabeth M Ready",170
"Lamoille","Stowe","Stowe","Auditor General","",,"Elizabeth M Ready",1153
"Orange","Strafford","Strafford","Auditor General","",,"Elizabeth M Ready",377
"Windham","Stratton","Stratton","Auditor General","",,"Elizabeth M Ready",30
"Rutland","Sudbury","Sudbury","Auditor General","",,"Elizabeth M Ready",137
"Bennington","Sunderland","Sunderland","Auditor General","",,"Elizabeth M Ready",198
"Caledonia","Sutton","Sutton","Auditor General","",,"Elizabeth M Ready",138
"Franklin","Swanton","Swanton","Auditor General","",,"Elizabeth M Ready",1381
"Orange","Thetford","Thetford","Auditor General","",,"Elizabeth M Ready",845
"Rutland","Tinmouth","Tinmouth","Auditor General","",,"Elizabeth M Ready",124
"Orange","Topsham","Topsham","Auditor General","",,"Elizabeth M Ready",146
"Windham","Townshend","Townshend","Auditor General","",,"Elizabeth M Ready",306
"Orleans","Troy","Troy","Auditor General","",,"Elizabeth M Ready",230
"Orange","Tunbridge","Tunbridge","Auditor General","",,"Elizabeth M Ready",296
"Chittenden","Underhill","Underhill","Auditor General","",,"Elizabeth M Ready",1076
"Addison","Vergennes","Vergennes","Auditor General","",,"Elizabeth M Ready",486
"Windham","Vernon","Vernon","Auditor General","",,"Elizabeth M Ready",394
"Orange","Vershire","Vershire","Auditor General","",,"Elizabeth M Ready",152
"Essex","Victory","Victory","Auditor General","",,"Elizabeth M Ready",17
"Washington","Waitsfield","Waitsfield","Auditor General","",,"Elizabeth M Ready",620
"Caledonia","Walden","Walden","Auditor General","",,"Elizabeth M Ready",213
"Rutland","Wallingford","Wallingford","Auditor General","",,"Elizabeth M Ready",527
"Addison","Waltham","Waltham","Auditor General","",,"Elizabeth M Ready",120
"Windham","Wardsboro","Wardsboro","Auditor General","",,"Elizabeth M Ready",164
"Washington","Warren","Warren","Auditor General","",,"Elizabeth M Ready",570
"Orange","Washington","Washington","Auditor General","",,"Elizabeth M Ready",202
"Washington","Waterbury","Waterbury","Auditor General","",,"Elizabeth M Ready",1357
"Caledonia","Waterford","Waterford","Auditor General","",,"Elizabeth M Ready",114
"Lamoille","Waterville","Waterville","Auditor General","",,"Elizabeth M Ready",151
"Windsor","Weathersfield","Weathersfield","Auditor General","",,"Elizabeth M Ready",635
"Rutland","Wells","Wells","Auditor General","",,"Elizabeth M Ready",165
"Orange","West Fairlee","W. Fairlee","Auditor General","",,"Elizabeth M Ready",127
"Rutland","West Haven","W. Haven","Auditor General","",,"Elizabeth M Ready",62
"Rutland","West Rutland","W. Rutland","Auditor General","",,"Elizabeth M Ready",504
"Windsor","West Windsor","W. Windsor","Auditor General","",,"Elizabeth M Ready",280
"Orleans","Westfield","Westfield","Auditor General","",,"Elizabeth M Ready",113
"Chittenden","Westford","Westford","Auditor General","",,"Elizabeth M Ready",595
"Windham","Westminster","Westminster","Auditor General","",,"Elizabeth M Ready",934
"Orleans","Westmore","Westmore","Auditor General","",,"Elizabeth M Ready",98
"Windsor","Weston","Weston","Auditor General","",,"Elizabeth M Ready",155
"Addison","Weybridge","Weybridge","Auditor General","",,"Elizabeth M Ready",276
"Caledonia","Wheelock","Wheelock","Auditor General","",,"Elizabeth M Ready",99
"Addison","Whiting","Whiting","Auditor General","",,"Elizabeth M Ready",99
"Windham","Whitingham","Whitingham","Auditor General","",,"Elizabeth M Ready",208
"Orange","Williamstown","Williamstown","Auditor General","",,"Elizabeth M Ready",579
"Chittenden","Williston","Chittenden 5-1","Auditor General","",,"Elizabeth M Ready",466
"Chittenden","Williston","Chittenden 5-2","Auditor General","",,"Elizabeth M Ready",1945
"Windham","Wilmington","Wilmington","Auditor General","",,"Elizabeth M Ready",440
"Windham","Windham","Windham","Auditor General","",,"Elizabeth M Ready",76
"Windsor","Windsor","Windsor","Auditor General","",,"Elizabeth M Ready",905
"Bennington","Winhall","Winhall","Auditor General","",,"Elizabeth M Ready",166
"Chittenden","Winooski","Armory","Auditor General","",,"Elizabeth M Ready",676
"Chittenden","Winooski","St. Francis","Auditor General","",,"Elizabeth M Ready",978
"Lamoille","Wolcott","Wolcott","Auditor General","",,"Elizabeth M Ready",329
"Washington","Woodbury","Woodbury","Auditor General","",,"Elizabeth M Ready",252
"Bennington","Woodford","Woodford","Auditor General","",,"Elizabeth M Ready",94
"Windsor","Woodstock","Woodstock","Auditor General","",,"Elizabeth M Ready",882
"Washington","Worcester","Worcester","Auditor General","",,"Elizabeth M Ready",278
"Addison","Addison","Addison","Auditor General","",,"John S Hall",378
"Orleans","Albany","Albany","Auditor General","",,"John S Hall",208
"Grand Isle","Alburgh","Alburgh","Auditor General","",,"John S Hall",309
"Windsor","Andover","Andover","Auditor General","",,"John S Hall",152
"Bennington","Arlington","Arlington","Auditor General","",,"John S Hall",553
"Windham","Athens","Athens","Auditor General","",,"John S Hall",72
"Franklin","Bakersfield","Bakersfield","Auditor General","",,"John S Hall",171
"Windsor","Baltimore","Baltimore","Auditor General","",,"John S Hall",52
"Windsor","Barnard","Barnard","Auditor General","",,"John S Hall",273
"Caledonia","Barnet","Barnet","Auditor General","",,"John S Hall",539
"Washington","Barre City","Washington 4-1","Auditor General","",,"John S Hall",810
"Washington","Barre City","Washington 4-2","Auditor General","",,"John S Hall",899
"Washington","Barre Town","Barre Town","Auditor General","",,"John S Hall",2176
"Orleans","Barton","Barton Memorial","Auditor General","",,"John S Hall",458
"Orleans","Barton","Orleans Memorial","Auditor General","",,"John S Hall",262
"Lamoille","Belvidere","Belvidere","Auditor General","",,"John S Hall",63
"Bennington","Bennington","Bennington 2-1","Auditor General","",,"John S Hall",820
"Bennington","Bennington","Bennington 2-1 Nb","Auditor General","",,"John S Hall",137
"Bennington","Bennington","Bennington 2-2","Auditor General","",,"John S Hall",275
"Bennington","Bennington","Bennington 2-3","Auditor General","",,"John S Hall",1020
"Bennington","Bennington","Bennington 2-4","Auditor General","",,"John S Hall",4
"Rutland","Benson","Benson","Auditor General","",,"John S Hall",205
"Franklin","Berkshire","Berkshire","Auditor General","",,"John S Hall",192
"Washington","Berlin","Berlin","Auditor General","",,"John S Hall",601
"Windsor","Bethel","Bethel","Auditor General","",,"John S Hall",386
"Essex","Bloomfield","Bloomfield","Auditor General","",,"John S Hall",55
"Chittenden","Bolton","Bolton","Auditor General","",,"John S Hall",176
"Orange","Bradford","Bradford","Auditor General","",,"John S Hall",599
"Orange","Braintree","Braintree","Auditor General","",,"John S Hall",302
"Rutland","Brandon","Brandon","Auditor General","",,"John S Hall",785
"Windham","Brattleboro","Windham 2-1","Auditor General","",,"John S Hall",688
"Windham","Brattleboro","Windham 2-2","Auditor General","",,"John S Hall",340
"Windham","Brattleboro","Windham 2-3","Auditor General","",,"John S Hall",374
"Windsor","Bridgewater","Bridgewater","Auditor General","",,"John S Hall",247
"Addison","Bridport","Bridport","Auditor General","",,"John S Hall",342
"Essex","Brighton","Brighton","Auditor General","",,"John S Hall",349
"Addison","Bristol","Bristol","Auditor General","",,"John S Hall",754
"Orange","Brookfield","Brookfield","Auditor General","",,"John S Hall",354
"Windham","Brookline","Brookline","Auditor General","",,"John S Hall",78
"Orleans","Brownington","Brownington","Auditor General","",,"John S Hall",195
"Essex","Brunswick","Brunswick","Auditor General","",,"John S Hall",26
"Caledonia","Burke","Burke","Auditor General","",,"John S Hall",468
"Chittenden","Burlington","Chittenden 7-1 Ward 5","Auditor General","",,"John S Hall",686
"Chittenden","Burlington","Chittenden 7-1 Ward 6","Auditor General","",,"John S Hall",145
"Chittenden","Burlington","Chittenden 7-2 Ward 2","Auditor General","",,"John S Hall",69
"Chittenden","Burlington","Chittenden 7-2 Ward 3","Auditor General","",,"John S Hall",319
"Chittenden","Burlington","Chittenden 7-2 Ward 5","Auditor General","",,"John S Hall",11
"Chittenden","Burlington","Chittenden 7-3 Ward 1","Auditor General","",,"John S Hall",413
"Chittenden","Burlington","Chittenden 7-3 Ward 2","Auditor General","",,"John S Hall",20
"Chittenden","Burlington","Chittenden 7-3 Ward 6","Auditor General","",,"John S Hall",68
"Chittenden","Burlington","Chittenden 7-4 Ward 2","Auditor General","",,"John S Hall",158
"Chittenden","Burlington","Chittenden 7-5 Ward 3","Auditor General","",,"John S Hall",20
"Chittenden","Burlington","Chittenden 7-5 Ward 4","Auditor General","",,"John S Hall",150
"Chittenden","Burlington","Chittenden 7-5 Ward 7","Auditor General","",,"John S Hall",426
"Chittenden","Burlington","Chittenden 7-6 Ward 4","Auditor General","",,"John S Hall",734
"Chittenden","Burlington","Chittenden 7-6 Ward 7","Auditor General","",,"John S Hall",377
"Chittenden","Burlington","Chittenden 7-7 Ward 6","Auditor General","",,"John S Hall",303
"Washington","Cabot","Cabot","Auditor General","",,"John S Hall",285
"Washington","Calais","Calais","Auditor General","",,"John S Hall",331
"Lamoille","Cambridge","Cambridge","Auditor General","",,"John S Hall",555
