City/Town,Ward,Pct,"No Nomination",Write-Ins,Blanks,"Total Votes Cast"
,,
Elmore,,,-,0,1,1
Morristown,,,-,0,4,4
Woodbury,,,-,2,2,4
Worcester,,,-,0,6,6
TOTALS,,,-,2,13,15
