City/Town,Ward,Pct,"No Nomination",Write-Ins,Blanks,"Total Votes Cast"
,,
Benson,,,-,8,46,54
Orwell,,,-,23,139,162
Shoreham,,,-,22,64,86
Whiting,,,-,17,8,25
TOTALS,,,-,70,257,327
