City/Town,Ward,Pct,"Rachel Weston","Jason P. Lorber",Write-Ins,Blanks,"Total Votes Cast"
,,,,
Burlington,,,650,639,13,563,"1,865"
TOTALS,,,650,639,13,563,"1,865"
