City/Town,Ward,Pct,"No Nomination",Write-Ins,Blanks,"Total Votes Cast"
,,
"Barre Town",,,-,6,12,18
Berlin,,,-,1,5,6
Cabot,,,-,0,6,6
Calais,,,-,2,10,12
Duxbury,,,-,0,6,6
Fayston,,,-,0,3,3
Marshfield,,,-,3,0,3
Middlesex,,,-,0,3,3
Montpelier,,,-,11,28,39
Moretown,,,-,0,9,9
Northfield,,,-,2,1,3
Plainfield,,,-,0,3,3
Warren,,,-,0,3,3
Waterbury,,,-,2,7,9
Woodbury,,,-,3,3,6
Worcester,,,-,0,9,9
TOTALS,,,-,30,108,138
