City/Town,Ward,Pct,"No Nomination",Write-Ins,Blanks,"Total Votes Cast"
,,
Bakersfield,,,-,3,15,18
Enosburgh,,,-,11,27,38
Fairfax,,,-,0,2,2
Fletcher,,,-,0,2,2
Georgia,,,-,0,4,4
Highgate,,,-,0,2,2
Sheldon,,,-,1,3,4
"St. Albans City",,,-,6,6,12
"St. Albans Town",,,-,0,2,2
Swanton,,,-,0,10,10
TOTALS,,,-,21,73,94
