City/Town,Ward,Pct,"No Nomination",Write-Ins,Blanks,"Total Votes Cast"
,,
Duxbury,,,-,0,4,4
Huntington,,,-,1,15,16
Waterbury,,,-,0,6,6
TOTALS,,,-,1,25,26
