City/Town,Ward,Pct,"Timothy R. Corcoran","Brian Campion",Write-Ins,Blanks,"Total Votes Cast"
,,,,
Bennington,,,728,508,16,626,"1,878"
TOTALS,,,728,508,16,626,"1,878"
