City/Town,Ward,Pct,"No Nomination",Write-Ins,Blanks,"Total Votes Cast"
,,
Dummerston,,,-,0,2,2
Putney,,,-,4,10,14
Westminster,,,-,2,12,14
TOTALS,,,-,6,24,30
