City/Town,Ward,Pct,"No Nomination",Write-Ins,Blanks,"Total Votes Cast"
,,
Dummerston,,,-,2,134,136
Putney,,,-,4,86,90
Westminster,,,-,12,116,128
TOTALS,,,-,18,336,354
