City/Town,Ward,Pct,"No Nomination",Write-Ins,Blanks,"Total Votes Cast"
,,
Coventry,,,-,16,150,166
Irasburg,,,-,22,156,178
"Newport City",,,-,85,483,568
"Newport Town",,,-,14,178,192
TOTALS,,,-,137,967,"1,104"
