City/Town,Ward,Pct,"No Nomination",Write-Ins,Blanks,"Total Votes Cast"
,,
Grafton,,,-,0,1,1
Rockingham,,,-,2,18,20
Windham,,,-,0,2,2
TOTALS,,,-,2,21,23
