City/Town,Ward,Pct,"No Nomination",Write-Ins,Blanks,"Total Votes Cast"
,,
Elmore,,,-,3,87,90
Morristown,,,-,25,543,568
Woodbury,,,-,17,135,152
Worcester,,,-,2,102,104
TOTALS,,,-,47,867,914
