City/Town,Ward,Pct,"No Nomination",Write-Ins,Blanks,"Total Votes Cast"
,,
Groton,,,-,0,4,4
Hardwick,,,-,2,4,6
Lyndon,,,-,1,5,6
Newbury,,,-,1,9,10
Orange,,,-,0,2,2
Peacham,,,-,2,2,4
"St. Johnsbury",,,-,4,2,6
Topsham,,,-,4,6,10
Walden,,,-,2,2,4
Waterford,,,-,0,2,2
"W. Fairlee",,,-,0,6,6
TOTALS,,,-,16,44,60
