City/Town,Ward,Pct,"No Nomination",Write-Ins,Blanks,"Total Votes Cast"
,,
Castleton,,,-,21,441,462
"Fair Haven",,,-,39,307,346
Hubbardton,,,-,7,91,98
"W. Haven",,,-,10,34,44
TOTALS,,,-,77,873,950
