City/Town,Ward,Pct,"No Nomination",Write-Ins,Blanks,"Total Votes Cast"
,,
Andover,,,-,2,30,32
Baltimore,,,-,0,17,17
Chester,,,-,14,119,133
Springfield,,,-,0,7,7
TOTALS,,,-,16,173,189
