City/Town,Ward,Pct,"No Nomination",Write-Ins,Blanks,"Total Votes Cast"
,,
Ferrisburgh,,,-,0,2,2
Panton,,,-,0,4,4
Vergennes,,,-,0,6,6
TOTALS,,,-,0,12,12
