City/Town,Ward,Pct,"No Nomination",Write-Ins,Blanks,"Total Votes Cast"
,,
Bolton,,,-,4,123,127
Jericho,,,-,26,542,568
Underhill,,,-,6,279,285
TOTALS,,,-,36,944,980
