City/Town,Ward,Pct,"Bill Aswad","Joanna Cole",Write-Ins,Blanks,"Total Votes Cast"
,,,,
Burlington,,,843,800,11,668,"2,322"
TOTALS,,,843,800,11,668,"2,322"
