City/Town,Ward,Pct,"No Nomination",Write-Ins,Blanks,"Total Votes Cast"
,,
Halifax,,,-,2,25,27
Whitingham,,,-,2,37,39
Wilmington,,,-,0,62,62
TOTALS,,,-,4,124,128
