City/Town,Ward,Pct,"No Nomination",Write-Ins,Blanks,"Total Votes Cast"
,,
Brandon,,,-,0,8,8
Bristol,,,-,3,5,8
Ferrisburgh,,,-,0,2,2
Hancock,,,-,1,1,2
Leicester,,,-,0,2,2
Lincoln,,,-,0,2,2
Middlebury,,,-,2,6,8
Monkton,,,-,1,5,6
Orwell,,,-,3,1,4
Panton,,,-,0,4,4
Ripton,,,-,1,1,2
Starksboro,,,-,0,2,2
Vergennes,,,-,0,6,6
TOTALS,,,-,11,45,56
