City/Town,Ward,Pct,"No Nomination",Write-Ins,Blanks,"Total Votes Cast"
,,
Chelsea,,,-,37,263,300
Corinth,,,-,82,271,353
Orange,,,-,20,109,129
Vershire,,,-,19,181,200
Washington,,,-,12,194,206
Williamstown,,,-,184,372,556
TOTALS,,,-,354,"1,390","1,744"
