City/Town,Ward,Pct,"No Nomination",Write-Ins,Blanks,"Total Votes Cast"
,,
Barnard,,,-,2,45,47
Hartford,,,-,13,64,77
Pomfret,,,-,2,42,44
TOTALS,,,-,17,151,168
