City/Town,Ward,Pct,"No Nomination",Write-Ins,Blanks,"Total Votes Cast"
,,
Norwich,,,-,1,121,122
Sharon,,,-,5,85,90
Strafford,,,-,4,74,78
Thetford,,,-,7,121,128
TOTALS,,,-,17,401,418
