City/Town,Ward,Pct,"Jim Condon","John Zenie",Write-Ins,Blanks,"Total Votes Cast"
,,,Democratic,Democratic
Colchester,,,"2,182","1,666",50,0,"3,898"
TOTALS,,,"2,182","1,666",50,0,"3,898"
