City/Town,Ward,Pct,"Mark Larson","Craig J. Gutchell",Write-Ins,Blanks,"Total Votes Cast"
,,,Democratic,Republican
Burlington,,,"1,191",636,1,0,"1,828"
TOTALS,,,"1,191",636,1,0,"1,828"
