City/Town,Ward,Pct,"Bill Lippert, Jr","Johanna Shal",Write-Ins,Blanks,"Total Votes Cast"
,,,Democratic,Republican
Hinesburg,,,"1,333",640,5,0,"1,978"
TOTALS,,,"1,333",640,5,0,"1,978"
