City/Town,Ward,Pct,"Albert Audette","Mark Brigham",Write-Ins,Blanks,"Total Votes Cast"
,,,Democratic,Republican
"S. Burlington",,,939,822,1,0,"1,762"
TOTALS,,,939,822,1,0,"1,762"
