City/Town,Ward,Pct,"Gale Courcelle","David Allaire",Write-Ins,Blanks,"Total Votes Cast"
,,,Democratic,Republican
"Rutland City",,,761,712,5,0,"1,478"
TOTALS,,,761,712,5,0,"1,478"
